description,file_hash,file_name,weight
ransomware extension download from fsrm.experiant.ca,,*.TeslaCrypt,
ransomware extension download from fsrm.experiant.ca,,*.Termite,
ransomware extension download from fsrm.experiant.ca,,*.TellYouThePass,
ransomware extension download from fsrm.experiant.ca,,*.Telecrypt,
ransomware extension download from fsrm.experiant.ca,,*.Team XRat,
ransomware extension download from fsrm.experiant.ca,,*.T1Happy,
ransomware extension download from fsrm.experiant.ca,,*.SZFLocker,
ransomware extension download from fsrm.experiant.ca,,*.SystemCrypter,
ransomware extension download from fsrm.experiant.ca,,*.SyncCrypt,
ransomware extension download from fsrm.experiant.ca,,*.SynAck,
ransomware extension download from fsrm.experiant.ca,,*.SuperB,
ransomware extension download from fsrm.experiant.ca,,*.SunCrypt,
ransomware extension download from fsrm.experiant.ca,,*.Stupid,
ransomware extension download from fsrm.experiant.ca,,*.Striked,
ransomware extension download from fsrm.experiant.ca,,*.Storm,
ransomware extension download from fsrm.experiant.ca,,*.StorageCrypter,
ransomware extension download from fsrm.experiant.ca,,*.Stampado,
ransomware extension download from fsrm.experiant.ca,,*.SQ_,
ransomware extension download from fsrm.experiant.ca,,*.SpartCrypt,
ransomware extension download from fsrm.experiant.ca,,*.Spartacus,
ransomware extension download from fsrm.experiant.ca,,*.SoFucked,
ransomware extension download from fsrm.experiant.ca,,*.SNSLocker,
ransomware extension download from fsrm.experiant.ca,,*.Smrss32,
ransomware extension download from fsrm.experiant.ca,,*.SkyFile,
ransomware extension download from fsrm.experiant.ca,,*.Skull,
ransomware extension download from fsrm.experiant.ca,,*.SintaLocker,
ransomware extension download from fsrm.experiant.ca,,*.Simple_Encoder,
ransomware extension download from fsrm.experiant.ca,,*.SilentSpring,
ransomware extension download from fsrm.experiant.ca,,*.Sigma,
ransomware extension download from fsrm.experiant.ca,,*.Shujin,
ransomware extension download from fsrm.experiant.ca,,*.ShkolotaCrypt,
ransomware extension download from fsrm.experiant.ca,,*.ShivaGood,
ransomware extension download from fsrm.experiant.ca,,*.Shigo,
ransomware extension download from fsrm.experiant.ca,,*.ShellLocker,
ransomware extension download from fsrm.experiant.ca,,*.SFile,
ransomware extension download from fsrm.experiant.ca,,*.SerbRansom,
ransomware extension download from fsrm.experiant.ca,,*.Seon,
ransomware extension download from fsrm.experiant.ca,,*.ScareCrow,
ransomware extension download from fsrm.experiant.ca,,*.SatanCryptor,
ransomware extension download from fsrm.experiant.ca,,*.Sanctions,
ransomware extension download from fsrm.experiant.ca,,*.SamSam,
ransomware extension download from fsrm.experiant.ca,,*.Salsa,
ransomware extension download from fsrm.experiant.ca,,*.SADStory,
ransomware extension download from fsrm.experiant.ca,,*.Sadogo,
ransomware extension download from fsrm.experiant.ca,,*.SadComputer,
ransomware extension download from fsrm.experiant.ca,,*.SAD,
ransomware extension download from fsrm.experiant.ca,,*.Russian EDA2,
ransomware extension download from fsrm.experiant.ca,,*.Russenger,
ransomware extension download from fsrm.experiant.ca,,*.Ruby,
ransomware extension download from fsrm.experiant.ca,,*.RSAUtil,
ransomware extension download from fsrm.experiant.ca,,*.RSA2048Pro,
ransomware extension download from fsrm.experiant.ca,,*.RSA-NI,
ransomware extension download from fsrm.experiant.ca,,*.Roza,
ransomware extension download from fsrm.experiant.ca,,*.RotorCrypt,
ransomware extension download from fsrm.experiant.ca,,*.RoshaLock,
ransomware extension download from fsrm.experiant.ca,,*.Roga,
ransomware extension download from fsrm.experiant.ca,,*.REvil,
ransomware extension download from fsrm.experiant.ca,,*.RetMyData,
ransomware extension download from fsrm.experiant.ca,,*.RenLocker,
ransomware extension download from fsrm.experiant.ca,,*.RemindMe,
ransomware extension download from fsrm.experiant.ca,,*.Relock,
ransomware extension download from fsrm.experiant.ca,,*.Rektware,
ransomware extension download from fsrm.experiant.ca,,*.REKTLocker,
ransomware extension download from fsrm.experiant.ca,,*.RedBoot,
ransomware extension download from fsrm.experiant.ca,,*.RarVault,
ransomware extension download from fsrm.experiant.ca,,*.RaRansomware,
ransomware extension download from fsrm.experiant.ca,,*.RansomWarrior,
ransomware extension download from fsrm.experiant.ca,,*.RansomPlus,
ransomware extension download from fsrm.experiant.ca,,*.Ransomnix,
ransomware extension download from fsrm.experiant.ca,,*.RansomCuck,
ransomware extension download from fsrm.experiant.ca,,*.Rans0m,
ransomware extension download from fsrm.experiant.ca,,*.RanRan,
ransomware extension download from fsrm.experiant.ca,,*.Ranion,
ransomware extension download from fsrm.experiant.ca,,*.RandomLocker,
ransomware extension download from fsrm.experiant.ca,,*.Random6,
ransomware extension download from fsrm.experiant.ca,,*.Ragnar,
ransomware extension download from fsrm.experiant.ca,,*.Radiation,
ransomware extension download from fsrm.experiant.ca,,*.RackCrypt,
ransomware extension download from fsrm.experiant.ca,,*.RabbitFox,
ransomware extension download from fsrm.experiant.ca,,*.RAA-SEP,
ransomware extension download from fsrm.experiant.ca,,*.R980,
ransomware extension download from fsrm.experiant.ca,,*.QwertyCrypt,
ransomware extension download from fsrm.experiant.ca,,*.Quimera,
ransomware extension download from fsrm.experiant.ca,,*.QuakeWay,
ransomware extension download from fsrm.experiant.ca,,*.QP,
ransomware extension download from fsrm.experiant.ca,,*.qkG,
ransomware extension download from fsrm.experiant.ca,,*.PyLocky,
ransomware extension download from fsrm.experiant.ca,,*.PyL33T,
ransomware extension download from fsrm.experiant.ca,,*.PyCL,
ransomware extension download from fsrm.experiant.ca,,*.PwndLocker,
ransomware extension download from fsrm.experiant.ca,,*.PureLocker,
ransomware extension download from fsrm.experiant.ca,,*.PshCrypt,
ransomware extension download from fsrm.experiant.ca,,*.Protected,
ransomware extension download from fsrm.experiant.ca,,*.ProLock,
ransomware extension download from fsrm.experiant.ca,,*.Project57,
ransomware extension download from fsrm.experiant.ca,,*.Project34,
ransomware extension download from fsrm.experiant.ca,,*.PrincessLocker,
ransomware extension download from fsrm.experiant.ca,,*.Pr0tector,
ransomware extension download from fsrm.experiant.ca,,*.PPDDDP,
ransomware extension download from fsrm.experiant.ca,,*.PowerWare,
ransomware extension download from fsrm.experiant.ca,,*.PowerLocky,
ransomware extension download from fsrm.experiant.ca,,*.PopCornTime,
ransomware extension download from fsrm.experiant.ca,,*.PonyFinal,
ransomware extension download from fsrm.experiant.ca,,*.PoisonFang,
ransomware extension download from fsrm.experiant.ca,,*.Plague17,
ransomware extension download from fsrm.experiant.ca,,*.Pickles,
ransomware extension download from fsrm.experiant.ca,,*.PhoneNumber,
ransomware extension download from fsrm.experiant.ca,,*.Philadelphia,
ransomware extension download from fsrm.experiant.ca,,*.PhantomChina,
ransomware extension download from fsrm.experiant.ca,,*.PGPSnippet,
ransomware extension download from fsrm.experiant.ca,,*.PewCrypt,
ransomware extension download from fsrm.experiant.ca,,*.Petna,
ransomware extension download from fsrm.experiant.ca,,*.Pendor,
ransomware extension download from fsrm.experiant.ca,,*.PEC 2017,
ransomware extension download from fsrm.experiant.ca,,*.PClock,
ransomware extension download from fsrm.experiant.ca,,*.PaySafeGen,
ransomware extension download from fsrm.experiant.ca,,*.PayPalGenerator2019,
ransomware extension download from fsrm.experiant.ca,,*.Paymen45,
ransomware extension download from fsrm.experiant.ca,,*.Paradise,
ransomware extension download from fsrm.experiant.ca,,*.Ozoza,
ransomware extension download from fsrm.experiant.ca,,*.Ouroboros,
ransomware extension download from fsrm.experiant.ca,,*.Ordinypt,
ransomware extension download from fsrm.experiant.ca,,*.OpJerusalem,
ransomware extension download from fsrm.experiant.ca,,*.OpenToYou,
ransomware extension download from fsrm.experiant.ca,,*.OnyxLocker,
ransomware extension download from fsrm.experiant.ca,,*.Nyton,
ransomware extension download from fsrm.experiant.ca,,*.Nx,
ransomware extension download from fsrm.experiant.ca,,*.NullByte,
ransomware extension download from fsrm.experiant.ca,,*.Nuke,
ransomware extension download from fsrm.experiant.ca,,*.NSB,
ransomware extension download from fsrm.experiant.ca,,*.NotAHero,
ransomware extension download from fsrm.experiant.ca,,*.Nomikon,
ransomware extension download from fsrm.experiant.ca,,*.NMoreira,
ransomware extension download from fsrm.experiant.ca,,*.Nhtnwcuf,
ransomware extension download from fsrm.experiant.ca,,*.NextCry,
ransomware extension download from fsrm.experiant.ca,,*.NewHT,
ransomware extension download from fsrm.experiant.ca,,*.Netwalker,
ransomware extension download from fsrm.experiant.ca,,*.Netix,
ransomware extension download from fsrm.experiant.ca,,*.NETCrypton,
ransomware extension download from fsrm.experiant.ca,,*.Nemucod,
ransomware extension download from fsrm.experiant.ca,,*.NegozI,
ransomware extension download from fsrm.experiant.ca,,*.NCrypt,
ransomware extension download from fsrm.experiant.ca,,*.NanoLocker,
ransomware extension download from fsrm.experiant.ca,,*.n1n1n1,
ransomware extension download from fsrm.experiant.ca,,*.Mystic,
ransomware extension download from fsrm.experiant.ca,,*.MrDec,
ransomware extension download from fsrm.experiant.ca,,*.MoWare,
ransomware extension download from fsrm.experiant.ca,,*.MOTD,
ransomware extension download from fsrm.experiant.ca,,*.MorrisBatchCrypt,
ransomware extension download from fsrm.experiant.ca,,*.MoonCrypter,
ransomware extension download from fsrm.experiant.ca,,*.Montserrat,
ransomware extension download from fsrm.experiant.ca,,*.MongoLock,
ransomware extension download from fsrm.experiant.ca,,*.Mobef,
ransomware extension download from fsrm.experiant.ca,,*.MNS,
ransomware extension download from fsrm.experiant.ca,,*.Mischa,
ransomware extension download from fsrm.experiant.ca,,*.MireWare,
ransomware extension download from fsrm.experiant.ca,,*.MirCop,
ransomware extension download from fsrm.experiant.ca,,*.Minotaur,
ransomware extension download from fsrm.experiant.ca,,*.MindSystem,
ransomware extension download from fsrm.experiant.ca,,*.Meteoritan,
ransomware extension download from fsrm.experiant.ca,,*.Mespinoza,
ransomware extension download from fsrm.experiant.ca,,*.MegaLocker,
ransomware extension download from fsrm.experiant.ca,,*.Medusa,
ransomware extension download from fsrm.experiant.ca,,*.MCrypt2018,
ransomware extension download from fsrm.experiant.ca,,*.Maykolin,
ransomware extension download from fsrm.experiant.ca,,*.MauriGo,
ransomware extension download from fsrm.experiant.ca,,*.MarsJoke,
ransomware extension download from fsrm.experiant.ca,,*.MarraCrypt,
ransomware extension download from fsrm.experiant.ca,,*.Marlboro,
ransomware extension download from fsrm.experiant.ca,,*.Marduk,
ransomware extension download from fsrm.experiant.ca,,*.Maoloa,
ransomware extension download from fsrm.experiant.ca,,*.MalwareTech*,
ransomware extension download from fsrm.experiant.ca,,*.Magniber,
ransomware extension download from fsrm.experiant.ca,,*.MafiaWare,
ransomware extension download from fsrm.experiant.ca,,*.MAFIA,
ransomware extension download from fsrm.experiant.ca,,*.MadBit,
ransomware extension download from fsrm.experiant.ca,,*.LowLevel04,
ransomware extension download from fsrm.experiant.ca,,*.LoveServer,
ransomware extension download from fsrm.experiant.ca,,*.Lost_Files,
ransomware extension download from fsrm.experiant.ca,,*.Lortok,
ransomware extension download from fsrm.experiant.ca,,*.LooCipher,
ransomware extension download from fsrm.experiant.ca,,*.LonleyCrypt,
ransomware extension download from fsrm.experiant.ca,,*.LongTermMemoryLoss,
ransomware extension download from fsrm.experiant.ca,,*.LockTaiwan,
ransomware extension download from fsrm.experiant.ca,,*.LockerGoga,
ransomware extension download from fsrm.experiant.ca,,*.LockedByte,
ransomware extension download from fsrm.experiant.ca,,*.Locked-In,
ransomware extension download from fsrm.experiant.ca,,*.LockCrypt,
ransomware extension download from fsrm.experiant.ca,,*.LockBox,
ransomware extension download from fsrm.experiant.ca,,*.Lock2017,
ransomware extension download from fsrm.experiant.ca,,*.LMAOxUS,
ransomware extension download from fsrm.experiant.ca,,*.LLTP,
ransomware extension download from fsrm.experiant.ca,,*.LittleFinger,
ransomware extension download from fsrm.experiant.ca,,*.LightningCrypt,
ransomware extension download from fsrm.experiant.ca,,*.LambdaLocker,
ransomware extension download from fsrm.experiant.ca,,*.Ladon,
ransomware extension download from fsrm.experiant.ca,,*.L33TAF,
ransomware extension download from fsrm.experiant.ca,,*.KryptoLocker,
ransomware extension download from fsrm.experiant.ca,,*.Kriptovor,
ransomware extension download from fsrm.experiant.ca,,*.Krider,
ransomware extension download from fsrm.experiant.ca,,*.KratosCrypt,
ransomware extension download from fsrm.experiant.ca,,*.Kozy.Jozy,
ransomware extension download from fsrm.experiant.ca,,*.Kolobo,
ransomware extension download from fsrm.experiant.ca,,*.KokoKrypt,
ransomware extension download from fsrm.experiant.ca,,*.Kirk,
ransomware extension download from fsrm.experiant.ca,,*.KillRabbit,
ransomware extension download from fsrm.experiant.ca,,*.KillerLocker,
ransomware extension download from fsrm.experiant.ca,,*.KEYHolder,
ransomware extension download from fsrm.experiant.ca,,*.KeyBTC,
ransomware extension download from fsrm.experiant.ca,,*.Kerkoporta,
ransomware extension download from fsrm.experiant.ca,,*.KeRanger,
ransomware extension download from fsrm.experiant.ca,,*.KCW,
ransomware extension download from fsrm.experiant.ca,,*.KawaiiLocker,
ransomware extension download from fsrm.experiant.ca,,*.Kasiski,
ransomware extension download from fsrm.experiant.ca,,*.Karo,
ransomware extension download from fsrm.experiant.ca,,*.Karmen,
ransomware extension download from fsrm.experiant.ca,,*.Karma,
ransomware extension download from fsrm.experiant.ca,,*.Kaenlupuf,
ransomware extension download from fsrm.experiant.ca,,*.JungleSec,
ransomware extension download from fsrm.experiant.ca,,*.JuicyLemon,
ransomware extension download from fsrm.experiant.ca,,*.JosepCrypt,
